,Year,TRB%,AST%,STL%,BLK%,TOV%,USG%,3P%,2P%,FT%
8580,2002.0,14.1,5.6,1.6,5.5,10.8,18.1,0.305,0.512,0.7609999999999999
8581,2002.0,6.8,21.1,1.4,0.8,16.9,22.7,0.365,0.42200000000000004,0.9129999999999999
8582,2002.0,8.8,5.4,1.0,0.8,6.5,14.8,0.25,0.397,0.727
8583,2002.0,5.4,22.3,1.7,1.0,17.7,20.2,0.34,0.415,0.857
8584,2002.0,6.3,14.3,1.9,1.1,10.0,24.5,0.371,0.42700000000000005,0.7829999999999999
8585,2002.0,5.3,12.4,2.5,1.5,17.4,16.9,0.16699999999999998,0.488,0.65
8586,2002.0,11.4,7.8,2.2,1.2,8.4,20.8,0.389,0.506,0.81
8587,2002.0,8.4,21.0,2.8,0.9,3.3,16.1,0.125,0.304,0.909
8588,2002.0,15.0,6.2,1.2,2.1,18.3,16.2,0.0,0.49200000000000005,0.529
8589,2002.0,6.9,11.5,1.8,0.4,19.0,13.2,0.17600000000000002,0.43799999999999994,0.6990000000000001
8590,2002.0,8.0,9.6,1.6,0.1,16.7,16.8,0.424,0.366,0.6729999999999999
8591,2002.0,4.9,28.5,1.8,0.0,14.9,20.4,0.447,0.42,0.762
8592,2002.0,11.9,9.3,2.4,1.1,16.0,13.1,0.16699999999999998,0.375,0.625
8593,2002.0,14.1,8.6,0.8,4.3,10.9,18.0,0.0,0.531,0.6709999999999999
8594,2002.0,5.1,4.1,1.7,0.5,11.8,17.7,0.25,0.33299999999999996,0.7140000000000001
8595,2002.0,13.7,9.7,1.3,1.4,11.5,13.2,0.0,0.45799999999999996,0.648
8596,2002.0,8.1,11.5,1.4,0.8,15.3,21.1,0.331,0.483,0.8009999999999999
8597,2002.0,17.0,3.4,0.9,4.0,17.4,20.0,0.0,0.552,0.73
8598,2002.0,8.4,10.9,2.1,0.9,10.3,12.9,0.336,0.37,0.59
8599,2002.0,13.6,21.8,2.7,1.5,13.5,28.8,0.36,0.456,0.797
8600,2002.0,10.9,8.0,2.0,2.7,13.3,15.4,0.14300000000000002,0.493,0.667
8601,2002.0,4.7,35.7,1.3,0.3,15.0,26.6,0.28600000000000003,0.47600000000000003,0.7809999999999999
8602,2002.0,14.6,9.1,2.5,2.0,8.8,23.6,0.39299999999999996,0.47600000000000003,0.845
8603,2002.0,13.7,4.3,0.9,2.4,15.6,18.2,0.0,0.43200000000000005,0.588
8604,2002.0,10.0,6.1,1.3,0.0,5.1,14.8,0.5,0.24,0.667
8605,2002.0,15.2,10.9,1.5,3.0,14.0,22.8,0.31,0.5329999999999999,0.708
8606,2002.0,2.5,16.9,4.7,0.0,8.4,24.4,0.0,0.0,0.5
8607,2002.0,8.7,13.0,1.9,3.5,13.7,22.4,0.22399999999999998,0.48,0.6779999999999999
8608,2002.0,8.6,19.7,1.5,0.3,11.5,27.4,0.366,0.415,0.8759999999999999
8609,2002.0,11.9,16.6,1.0,0.5,15.2,12.7,1.0,0.504,0.6970000000000001
8610,2002.0,8.6,6.7,1.5,0.8,10.6,18.8,0.271,0.48,0.848
8611,2002.0,14.5,3.5,1.3,1.7,14.0,17.0,1.0,0.45399999999999996,0.718
8612,2002.0,9.8,9.4,1.3,0.8,10.5,13.3,0.39399999999999996,0.506,0.684
8613,2002.0,13.5,4.3,2.1,4.6,18.8,22.6,0.0,0.408,0.462
8614,2002.0,7.8,17.9,1.7,0.8,18.2,19.4,0.27,0.41200000000000003,0.81
8615,2002.0,13.3,9.9,0.0,3.4,24.6,14.0,0.0,0.5710000000000001,0.25
8616,2002.0,13.3,13.8,2.3,2.5,18.3,20.8,0.0,0.573,0.818
8617,2002.0,11.5,25.8,2.1,1.8,9.4,31.1,0.364,0.47,0.748
8618,2002.0,4.0,27.6,1.1,0.1,10.8,20.3,0.321,0.43700000000000006,0.836
8619,2002.0,9.2,8.9,2.8,0.4,14.7,8.8,0.41700000000000004,0.42700000000000005,0.7140000000000001
8620,2002.0,7.4,21.7,2.1,0.7,14.6,19.8,0.39799999999999996,0.467,0.787
8621,2002.0,12.0,9.9,2.1,1.1,11.3,23.0,0.0,0.483,0.6609999999999999
8622,2002.0,6.0,15.1,1.1,0.5,9.4,25.8,0.298,0.408,0.778
8623,2002.0,6.1,7.6,0.5,1.0,11.1,17.2,0.2,0.387,1.0
8624,2002.0,13.9,2.4,0.6,3.9,13.8,19.4,0.429,0.42,0.693
8625,2002.0,11.5,13.5,1.7,3.2,17.5,18.5,0.158,0.491,0.62
8626,2002.0,7.4,49.8,2.2,0.8,16.5,22.6,0.253,0.47200000000000003,0.8170000000000001
8627,2002.0,16.8,13.0,2.0,1.5,11.6,21.1,0.5,0.46,0.7509999999999999
8628,2002.0,14.2,10.5,1.4,1.0,10.8,19.7,0.33299999999999996,0.565,0.823
8629,2002.0,7.2,15.2,1.1,0.8,10.9,20.9,0.38299999999999995,0.47100000000000003,0.762
8630,2002.0,4.3,14.7,1.6,0.2,10.2,18.5,0.406,0.498,0.9109999999999999
8631,2002.0,8.2,9.5,1.3,0.7,10.6,18.0,0.37799999999999995,0.433,0.794
8632,2002.0,6.5,9.3,0.9,0.4,9.5,17.1,0.28600000000000003,0.45799999999999996,0.7759999999999999
8633,2002.0,5.5,11.6,1.9,0.8,10.7,24.9,0.395,0.455,0.85
8634,2002.0,17.1,2.6,1.5,2.1,12.7,19.4,0.0,0.462,0.617
8635,2002.0,18.8,8.4,2.1,1.9,28.6,16.8,0.0,0.4,0.0
8636,2002.0,12.3,3.7,1.0,2.6,14.7,11.9,0.0,0.405,0.32299999999999995
8637,2002.0,14.4,8.6,1.7,2.9,16.2,18.8,0.5,0.475,0.769
8638,2002.0,10.9,9.5,1.0,1.7,13.0,14.5,0.192,0.455,0.643
8639,2002.0,11.2,6.0,0.8,1.0,14.4,16.1,0.077,0.45299999999999996,0.75
8640,2002.0,15.0,6.8,0.6,5.8,14.7,24.1,0.33299999999999996,0.517,0.657
8641,2002.0,11.9,7.6,1.3,1.0,14.6,16.7,0.33299999999999996,0.423,0.7759999999999999
8642,2002.0,9.5,12.2,1.6,1.3,11.3,24.7,0.424,0.44,0.8170000000000001
8643,2002.0,6.4,7.2,1.3,1.3,10.4,23.3,0.385,0.43700000000000006,0.81
8644,2002.0,16.8,4.8,0.5,5.0,16.3,15.1,0.0,0.501,0.764
8645,2002.0,13.7,0.0,0.0,3.2,6.5,15.3,0.0,0.6,0.8
8646,2002.0,8.7,9.1,1.7,0.6,10.4,22.1,0.5,0.483,0.747
8647,2002.0,14.0,4.0,2.1,1.6,9.9,13.5,0.0,0.503,0.6759999999999999
8648,2002.0,5.0,36.1,1.0,0.1,15.8,23.0,0.455,0.495,0.887
8649,2002.0,12.3,9.8,2.2,1.1,9.6,15.7,0.27699999999999997,0.455,0.688
8650,2002.0,13.9,5.2,1.1,3.7,12.0,16.0,0.0,0.494,0.5489999999999999
8651,2002.0,10.0,5.6,1.6,1.2,14.0,12.5,0.14300000000000002,0.508,0.852
8652,2002.0,3.8,2.7,2.1,0.4,10.8,12.1,0.386,0.495,0.7240000000000001
8653,2002.0,6.3,29.9,2.0,0.1,18.1,17.8,0.26899999999999996,0.433,0.7509999999999999
8654,2002.0,14.5,10.8,1.5,1.9,8.9,25.5,0.397,0.508,0.853
8655,2002.0,15.8,8.1,0.9,4.4,11.7,24.9,0.071,0.484,0.688
8656,2002.0,16.3,16.4,0.9,4.1,10.0,31.8,0.0,0.58,0.555
8657,2002.0,14.5,12.9,1.9,0.6,24.0,12.1,0.16699999999999998,0.374,0.75
8658,2002.0,10.0,28.6,1.2,2.5,19.5,22.5,0.19,0.489,0.6559999999999999
8659,2002.0,15.3,8.0,2.9,4.9,17.7,18.3,0.0,0.466,0.56
8660,2002.0,3.1,23.8,1.1,0.0,18.0,18.5,0.154,0.455,0.667
8661,2002.0,6.5,26.9,1.7,0.1,20.5,15.7,0.5,0.382,0.838
8662,2002.0,5.5,25.4,2.4,0.1,15.4,13.3,0.0,0.4,0.804
8663,2002.0,15.7,5.8,1.1,3.9,15.3,20.1,0.0,0.433,0.622
8664,2002.0,17.0,7.0,0.7,7.8,16.5,12.6,0.0,0.45299999999999996,0.485
8665,2002.0,10.1,4.5,2.9,3.9,27.6,11.2,0.0,0.619,0.444
8666,2002.0,10.7,9.9,1.8,3.4,21.3,10.1,0.5,0.551,0.41700000000000004
8667,2002.0,5.2,15.6,1.2,0.5,20.3,20.5,0.259,0.41200000000000003,0.5710000000000001
8668,2002.0,21.1,2.6,1.0,0.7,22.3,13.2,0.0,0.537,0.611
8669,2002.0,5.3,27.7,2.7,0.0,21.1,17.0,0.25,0.375,0.733
8670,2002.0,13.2,11.0,1.8,0.8,13.6,17.7,0.434,0.493,0.735
8671,2002.0,5.3,16.8,2.1,0.5,13.2,16.0,0.353,0.396,0.706
8672,2002.0,4.8,15.9,1.7,0.3,15.2,17.3,0.14300000000000002,0.40299999999999997,0.7829999999999999
8673,2002.0,5.0,23.9,2.1,0.2,17.5,17.7,0.32299999999999995,0.46,0.675
8674,2002.0,14.3,7.1,1.6,2.4,13.9,20.0,0.0,0.361,0.375
8675,2002.0,9.9,10.5,2.4,1.6,13.4,22.1,0.25,0.532,0.701
8676,2002.0,7.1,39.4,2.1,0.6,10.8,27.2,0.314,0.494,0.797
8677,2002.0,5.8,13.0,1.6,0.4,9.7,17.3,0.392,0.441,0.862
8678,2002.0,9.2,23.4,8.7,0.0,0.0,14.1,0.0,0.5,0.75
8679,2002.0,4.6,23.7,3.3,0.0,39.1,16.9,0.0,0.5,0.5
8680,2002.0,6.2,10.8,1.5,1.0,6.9,17.6,0.444,0.521,0.7979999999999999
8681,2002.0,6.4,13.5,2.0,0.4,9.3,21.3,0.364,0.469,0.7509999999999999
8682,2002.0,6.1,10.4,1.3,0.5,10.9,15.4,0.466,0.41200000000000003,0.894
8683,2002.0,9.4,15.7,2.4,2.0,11.4,29.3,0.40399999999999997,0.461,0.809
8684,2002.0,9.5,28.7,2.7,1.3,20.5,19.1,0.305,0.455,0.774
8685,2002.0,16.0,3.9,1.9,2.7,13.6,11.5,0.0,0.55,0.693
8686,2002.0,9.9,5.9,1.4,1.9,13.0,12.7,0.16,0.485,0.524
8687,2002.0,7.3,25.2,1.9,0.9,19.2,15.9,0.415,0.43,0.8190000000000001
8688,2002.0,10.9,13.1,2.7,1.3,13.3,19.1,0.28300000000000003,0.42100000000000004,0.7929999999999999
8689,2002.0,5.2,5.0,1.8,0.0,9.7,29.4,0.231,0.379,0.7559999999999999
8690,2002.0,14.2,3.6,1.4,1.0,15.1,14.1,0.0,0.455,0.742
8691,2002.0,4.8,13.9,1.7,0.7,23.4,20.9,0.267,0.41700000000000004,0.6920000000000001
8692,2002.0,14.5,2.7,0.9,7.6,19.1,9.3,0.0,0.539,0.42200000000000004
8693,2002.0,11.0,9.8,2.5,1.5,15.7,17.3,0.42,0.406,0.6809999999999999
8694,2002.0,17.0,9.8,1.6,1.3,11.2,25.7,0.0,0.449,0.667
8695,2002.0,11.1,2.0,0.6,7.2,22.0,17.6,0.0,0.5,0.545
8696,2002.0,14.5,5.7,1.3,4.4,15.7,21.4,0.0,0.505,0.7709999999999999
8697,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,2002.0,0.0,23.5,1.7,0.0,13.4,10.8,0.0,0.4,1.0
8699,2002.0,9.1,11.5,1.6,0.4,8.0,23.7,0.444,0.501,0.7909999999999999
8700,2002.0,13.8,5.8,1.4,4.3,19.7,17.2,0.0,0.474,0.647
8701,2002.0,4.4,8.5,1.1,0.3,11.8,15.6,0.281,0.456,0.8
8702,2002.0,6.9,15.4,2.0,0.8,11.9,21.5,0.33299999999999996,0.45299999999999996,0.6709999999999999
8703,2002.0,14.1,33.9,0.0,0.0,0.0,34.0,0.0,0.0,0.0
8704,2002.0,6.5,2.9,0.0,0.0,10.0,21.9,0.5,0.4,0.667
8705,2002.0,8.8,10.5,1.9,0.7,9.2,23.3,0.381,0.46299999999999997,0.765
8706,2002.0,7.3,12.3,1.3,0.6,13.1,19.4,0.29,0.44299999999999995,0.955
8707,2002.0,10.9,13.3,0.9,0.9,13.7,26.5,0.4,0.47,0.765
8708,2002.0,8.0,12.5,1.7,2.4,11.5,21.6,0.37799999999999995,0.44299999999999995,0.6940000000000001
8709,2002.0,16.2,7.0,2.0,4.3,10.9,19.2,0.0,0.507,0.6809999999999999
8710,2002.0,7.0,10.5,1.9,1.3,11.8,21.4,0.4,0.455,0.75
8711,2002.0,10.0,13.4,2.2,1.3,12.0,28.8,0.326,0.493,0.8370000000000001
8712,2002.0,11.6,0.0,0.0,0.0,0.0,18.6,0.5,0.0,0.0
8713,2002.0,12.8,3.0,1.6,2.5,8.9,15.2,0.16699999999999998,0.622,0.526
8714,2002.0,10.8,9.9,2.1,1.0,10.3,23.0,0.35,0.508,0.828
8715,2002.0,9.4,11.7,1.3,1.5,14.7,20.8,0.41100000000000003,0.535,0.7
8716,2002.0,9.6,5.4,0.9,2.0,8.8,14.1,0.0,0.418,0.7240000000000001
8717,2002.0,7.2,18.9,1.2,1.1,9.9,24.8,0.35600000000000004,0.462,0.8390000000000001
8718,2002.0,6.0,26.9,1.4,1.0,12.8,28.3,0.37,0.491,0.8390000000000001
8719,2002.0,16.4,6.3,2.2,1.7,15.8,23.9,0.083,0.47,0.72
8720,2002.0,17.1,4.4,1.6,3.6,27.1,11.0,0.0,0.26899999999999996,0.25
8721,2002.0,8.9,11.1,1.7,0.8,14.6,17.1,0.341,0.405,0.821
8722,2002.0,16.5,13.6,0.0,3.0,20.0,18.7,0.0,0.5,0.0
8723,2002.0,10.9,8.0,4.3,0.0,11.0,22.6,0.0,0.214,0.8
8724,2002.0,5.3,31.8,2.9,0.1,19.5,21.8,0.259,0.384,0.7829999999999999
8725,2002.0,9.9,10.5,1.6,0.5,24.6,15.1,0.3,0.35100000000000003,0.733
8726,2002.0,23.3,5.4,0.6,1.8,15.2,17.6,0.0,0.493,0.4
8727,2002.0,8.3,8.9,1.1,1.1,3.6,17.9,0.0,0.5,0.7
8728,2002.0,9.8,20.2,2.1,0.3,14.8,15.4,0.33,0.376,0.6920000000000001
8729,2002.0,8.8,8.0,2.1,1.1,11.5,16.4,0.28600000000000003,0.48100000000000004,0.733
8730,2002.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,2002.0,14.9,2.3,1.2,4.0,17.6,9.9,0.0,0.5429999999999999,0.608
8732,2002.0,11.2,0.0,0.0,0.0,29.1,15.4,0.0,1.0,1.0
8733,2002.0,10.8,4.5,1.4,2.0,0.0,20.7,0.0,0.385,0.667
8734,2002.0,6.7,12.2,2.4,2.7,11.4,21.0,0.267,0.495,0.6459999999999999
8735,2002.0,10.5,11.4,1.4,3.7,7.1,17.3,0.0,0.3,0.5
8736,2002.0,7.2,8.6,2.0,1.4,5.6,22.4,0.0,0.5,0.75
8737,2002.0,13.6,6.6,1.1,2.3,11.4,17.8,0.667,0.51,0.83
8738,2002.0,17.7,4.7,2.6,0.7,8.2,16.5,0.0,0.385,0.647
8739,2002.0,5.0,11.5,1.3,0.5,12.4,18.3,0.47200000000000003,0.445,0.878
8740,2002.0,5.5,30.6,2.3,0.3,16.0,17.7,0.111,0.457,0.8059999999999999
8741,2002.0,4.3,17.8,2.1,0.6,14.6,22.1,0.284,0.396,0.6709999999999999
8742,2002.0,11.7,1.8,1.5,2.4,22.8,9.9,0.0,0.231,0.515
8743,2002.0,5.2,17.5,1.5,0.3,12.4,25.1,0.36,0.42100000000000004,0.821
8744,2002.0,6.9,28.4,1.5,1.0,14.5,32.3,0.287,0.43,0.858
8745,2002.0,4.4,12.5,1.9,0.0,13.7,18.4,0.305,0.395,0.805
8746,2002.0,17.8,3.2,1.5,3.8,15.0,18.7,0.5,0.47,0.48100000000000004
8747,2002.0,7.0,17.1,1.4,1.7,14.7,18.4,0.08,0.408,0.698
8748,2002.0,15.4,4.9,2.3,2.4,12.6,15.6,0.0,0.348,0.545
8749,2002.0,7.5,9.9,2.3,0.7,12.5,16.6,0.353,0.38299999999999995,0.846
8750,2002.0,6.2,46.3,3.2,0.7,18.5,19.8,0.321,0.539,0.857
8751,2002.0,7.5,10.6,1.5,0.4,9.9,23.2,0.41600000000000004,0.51,0.8759999999999999
8752,2002.0,6.1,28.0,1.3,0.2,12.9,18.8,0.353,0.425,0.888
8753,2002.0,7.1,18.6,1.8,0.0,14.5,18.0,0.385,0.39399999999999996,0.845
8754,2002.0,11.4,5.1,1.5,1.9,11.1,17.4,0.25,0.45,0.568
8755,2002.0,5.9,35.7,2.0,0.4,16.5,20.0,0.308,0.44799999999999995,0.7659999999999999
8756,2002.0,13.5,6.1,1.8,2.4,8.9,23.1,0.0,0.41,0.0
8757,2002.0,7.7,25.0,2.5,0.6,15.3,20.5,0.316,0.455,0.72
8758,2002.0,13.3,5.0,1.5,4.3,14.1,21.8,0.0,0.48200000000000004,0.711
8759,2002.0,7.2,13.6,1.1,0.5,12.1,21.8,0.455,0.517,0.831
8760,2002.0,5.2,26.9,2.5,0.3,11.7,23.6,0.387,0.45399999999999996,0.835
8761,2002.0,17.0,1.6,1.5,4.2,12.4,15.6,0.0,0.536,0.5539999999999999
8762,2002.0,11.9,10.0,1.9,1.8,12.8,20.9,0.0,0.48700000000000004,0.664
8763,2002.0,15.6,5.8,1.4,2.1,12.7,20.3,0.16699999999999998,0.496,0.815
8764,2002.0,8.7,8.7,1.7,1.2,13.2,22.6,0.326,0.478,0.7929999999999999
8765,2002.0,6.9,42.8,3.0,1.2,24.3,20.7,0.24,0.42200000000000004,0.7040000000000001
8766,2002.0,6.5,6.4,1.3,0.6,11.2,18.8,0.294,0.456,0.7809999999999999
8767,2002.0,15.7,9.0,1.9,4.0,15.7,19.3,1.0,0.424,0.631
8768,2002.0,13.7,8.3,1.0,1.8,11.5,19.9,0.0,0.509,0.639
8769,2002.0,9.2,23.9,5.5,3.8,29.7,22.1,0.0,0.318,0.5710000000000001
8770,2002.0,13.3,2.2,0.8,3.2,14.2,15.5,0.0,0.47600000000000003,0.698
8771,2002.0,9.8,12.2,1.5,1.0,9.3,19.2,0.368,0.44,0.726
8772,2002.0,5.5,40.2,0.9,0.3,10.5,28.4,0.337,0.435,0.782
8773,2002.0,6.2,23.5,1.0,0.4,10.3,23.2,0.34700000000000003,0.44,0.8440000000000001
8774,2002.0,13.9,11.6,1.3,1.2,11.1,24.0,0.345,0.465,0.8
8775,2002.0,9.8,0.0,0.0,0.0,22.5,34.9,0.0,0.667,1.0
8776,2002.0,5.2,30.2,1.8,0.1,18.5,14.8,0.444,0.474,0.825
8777,2002.0,15.7,3.0,0.6,1.9,16.6,14.4,0.0,0.5539999999999999,0.752
8778,2002.0,11.5,22.8,1.9,0.9,12.1,27.8,0.344,0.425,0.741
8779,2002.0,16.0,5.7,0.9,3.8,11.2,12.9,0.0,0.512,0.667
8780,2002.0,21.0,6.2,2.5,6.7,10.7,10.5,0.0,0.535,0.423
8781,2002.0,11.1,9.6,2.2,0.9,10.1,22.0,0.0,0.446,0.5
8782,2002.0,9.8,10.0,1.2,1.3,11.0,24.1,0.385,0.43799999999999994,0.87
8783,2002.0,12.8,9.3,1.8,2.6,8.5,23.7,0.36,0.504,0.7340000000000001
8784,2002.0,7.0,31.7,3.4,1.0,18.6,17.8,0.32299999999999995,0.43200000000000005,0.81
8785,2002.0,5.1,18.8,3.4,0.4,18.3,13.4,0.364,0.47600000000000003,0.639
8786,2002.0,15.4,5.8,1.1,2.1,8.3,15.2,0.0,0.418,0.795
8787,2002.0,14.1,21.9,2.2,2.4,11.4,29.0,0.263,0.499,0.7490000000000001
8788,2002.0,11.1,15.8,2.6,0.8,14.1,26.4,0.384,0.486,0.741
8789,2002.0,3.3,16.2,1.6,0.4,10.7,20.4,0.332,0.42700000000000005,0.7340000000000001
8790,2002.0,19.2,2.0,1.0,4.1,15.8,14.1,0.0,0.5379999999999999,0.539
8791,2002.0,8.2,16.6,3.7,1.1,17.5,29.3,0.222,0.373,0.857
8792,2002.0,4.1,23.4,1.8,0.2,10.4,17.4,0.406,0.429,0.88
8793,2002.0,12.3,8.1,1.0,3.5,13.2,17.4,0.0,0.529,0.6990000000000001
8794,2002.0,5.5,26.6,2.5,0.7,12.7,18.4,0.321,0.43799999999999994,0.736
8795,2002.0,6.9,9.8,2.3,0.4,16.5,15.0,0.27899999999999997,0.401,0.731
8796,2002.0,4.9,42.0,2.6,0.2,17.2,25.3,0.295,0.449,0.792
8797,2002.0,13.5,7.3,2.6,1.1,12.5,15.2,0.0,0.49,0.6759999999999999
8798,2002.0,10.2,12.0,2.0,0.9,17.0,17.7,0.0,0.5529999999999999,0.657
8799,2002.0,16.2,2.8,1.2,3.3,13.0,16.4,0.0,0.4,0.732
8800,2002.0,6.2,21.0,1.9,0.3,14.3,18.9,0.373,0.449,0.795
8801,2002.0,8.3,11.0,0.9,0.6,11.2,19.6,0.426,0.413,0.784
8802,2002.0,11.1,11.5,1.5,1.1,12.8,29.8,0.2,0.512,0.805
8803,2002.0,19.8,2.9,1.6,1.8,11.3,19.5,0.0,0.442,0.747
8804,2002.0,13.7,5.8,1.7,4.9,22.7,13.9,0.0,0.35100000000000003,0.733
8805,2002.0,9.3,17.8,4.8,2.1,14.5,26.7,0.396,0.446,0.628
8806,2002.0,9.6,10.3,4.2,1.4,13.4,20.3,0.215,0.485,0.733
8807,2002.0,18.1,6.5,1.3,1.3,11.8,22.2,0.0,0.461,0.569
8808,2002.0,10.3,5.9,0.9,2.1,8.4,22.4,0.414,0.462,0.737
8809,2003.0,10.8,15.4,1.5,1.1,10.3,15.0,0.0,0.474,0.5
8810,2003.0,12.5,14.7,1.5,0.9,13.0,24.2,0.35,0.485,0.841
8811,2003.0,5.0,9.8,1.2,0.3,10.7,21.3,0.33299999999999996,0.38799999999999996,0.8079999999999999
8812,2003.0,10.6,4.4,0.9,2.6,13.2,19.7,0.0,0.426,0.802
8813,2003.0,7.6,17.5,1.8,0.5,11.6,27.8,0.395,0.46299999999999997,0.9129999999999999
8814,2003.0,8.0,27.3,2.1,0.2,11.5,27.7,0.35100000000000003,0.5,0.92
8815,2003.0,6.2,34.0,2.1,1.1,19.3,20.7,0.392,0.429,0.685
8816,2003.0,9.8,6.8,1.6,1.1,19.4,17.0,0.0,0.314,0.48100000000000004
8817,2003.0,17.6,6.3,1.7,5.3,14.8,19.9,0.0,0.401,0.55
8818,2003.0,6.2,20.7,1.9,0.5,11.9,19.5,0.35,0.47700000000000004,0.8590000000000001
8819,2003.0,7.4,30.3,3.2,0.1,11.8,19.1,0.0,0.449,0.8290000000000001
8820,2003.0,5.9,29.0,2.2,0.6,20.8,20.6,0.5,0.405,0.727
8821,2003.0,8.6,8.3,2.2,0.8,15.5,19.6,0.371,0.494,0.732
8822,2003.0,13.3,6.1,0.0,2.9,20.0,21.8,0.0,0.3,0.389
8823,2003.0,7.2,30.0,2.2,0.4,17.3,24.9,0.348,0.461,0.7909999999999999
8824,2003.0,3.3,4.8,2.3,1.1,14.4,22.6,0.16699999999999998,0.381,0.833
8825,2003.0,7.2,21.7,3.0,0.4,18.1,16.9,0.336,0.45,0.878
8826,2003.0,5.5,33.1,2.2,0.3,20.2,23.8,0.429,0.461,0.818
8827,2003.0,4.1,22.4,1.1,0.2,13.7,19.4,0.355,0.368,0.816
8828,2003.0,8.0,12.5,1.7,0.8,15.2,13.9,0.0,0.42700000000000005,0.75
8829,2003.0,14.5,8.2,2.0,2.9,15.3,19.1,0.0,0.308,0.75
8830,2003.0,11.9,5.3,1.2,2.5,19.4,15.5,0.0,0.488,0.6729999999999999
8831,2003.0,7.1,25.0,2.5,0.5,18.0,14.9,0.40299999999999997,0.514,0.795
8832,2003.0,7.2,25.5,2.4,0.7,14.8,17.9,0.40700000000000003,0.495,0.86
8833,2003.0,12.4,0.0,2.0,7.3,16.5,15.6,0.0,0.6,0.833
8834,2003.0,12.6,13.5,0.0,0.0,25.1,24.1,0.33299999999999996,0.214,0.0
8835,2003.0,11.6,6.9,1.7,0.9,12.0,20.7,0.222,0.46399999999999997,0.784
8836,2003.0,14.6,5.2,1.0,3.8,10.2,12.9,0.2,0.544,0.746
8837,2003.0,8.1,6.8,2.2,2.5,9.7,13.2,0.39799999999999996,0.535,0.828
8838,2003.0,13.4,3.8,0.7,2.3,15.5,19.3,0.0,0.47100000000000003,0.68
8839,2003.0,6.8,6.8,2.3,0.5,16.0,10.4,0.41200000000000003,0.45,0.6759999999999999
8840,2003.0,9.1,8.6,0.5,5.0,12.6,18.4,0.358,0.46299999999999997,0.7140000000000001
8841,2003.0,11.6,10.4,0.3,0.9,10.7,16.9,0.154,0.36700000000000005,0.75
8842,2003.0,4.7,25.7,1.3,0.3,14.3,19.4,0.33,0.41100000000000003,0.8540000000000001
8843,2003.0,4.3,24.3,2.0,0.3,14.0,21.9,0.409,0.485,0.861
8844,2003.0,7.0,23.7,1.5,0.5,11.5,24.1,0.392,0.44299999999999995,0.878
8845,2003.0,13.5,8.9,2.0,1.7,22.3,10.2,0.0,0.485,0.5710000000000001
8846,2003.0,12.0,7.0,1.3,4.6,18.4,19.1,0.0,0.39299999999999996,0.7170000000000001
8847,2003.0,13.7,6.8,2.0,2.6,25.3,11.7,0.0,0.563,0.75
8848,2003.0,11.2,3.3,1.0,4.5,13.6,13.2,0.0,0.444,0.723
8849,2003.0,16.6,9.3,1.5,1.7,12.8,17.1,0.0,0.536,0.7709999999999999
8850,2003.0,12.1,26.6,10.7,0.0,0.0,9.2,0.0,0.0,0.0
8851,2003.0,5.4,6.8,1.4,1.1,12.2,10.7,0.441,0.488,0.40399999999999997
8852,2003.0,9.2,9.3,3.4,2.3,16.7,11.5,0.28600000000000003,0.5,0.659
8853,2003.0,3.5,26.8,1.5,0.2,11.7,20.1,0.377,0.439,0.865
8854,2003.0,17.7,8.4,0.7,1.7,18.1,14.6,0.16699999999999998,0.48700000000000004,0.522
8855,2003.0,15.1,4.6,1.9,7.3,12.9,13.6,0.0,0.537,0.8059999999999999
8856,2003.0,16.2,12.0,1.5,4.6,13.2,22.4,0.0,0.502,0.685
8857,2003.0,5.5,19.2,1.3,0.2,10.3,17.7,0.353,0.39299999999999996,0.7659999999999999
8858,2003.0,6.3,36.4,1.3,0.9,22.3,15.2,0.0,0.6,0.444
8859,2003.0,11.6,6.0,0.9,2.6,13.0,21.9,0.0,0.405,0.6
8860,2003.0,7.4,4.2,0.5,0.0,13.5,17.7,0.0,0.33299999999999996,0.75
8861,2003.0,18.4,18.0,0.0,0.0,31.5,33.5,0.0,0.5,1.0
8862,2003.0,9.0,12.1,3.0,1.1,12.6,19.8,0.0,0.292,0.667
8863,2003.0,11.9,5.1,2.7,1.5,11.1,14.5,0.077,0.439,0.625
8864,2003.0,14.2,5.6,1.5,3.4,15.5,18.8,0.0,0.449,0.6679999999999999
8865,2003.0,15.6,9.2,1.4,2.2,12.2,14.0,0.0,0.5329999999999999,0.836
8866,2003.0,5.6,19.2,3.4,0.6,26.0,11.2,0.0,0.37200000000000005,0.75
8867,2003.0,10.0,41.6,4.0,0.0,25.2,22.5,0.0,0.466,0.7859999999999999
8868,2003.0,5.4,29.0,2.6,1.1,23.5,16.4,0.667,0.43200000000000005,0.833
8869,2003.0,9.3,27.2,2.8,1.4,11.4,32.9,0.38299999999999995,0.465,0.843
8870,2003.0,12.2,1.9,0.7,1.0,21.9,13.3,0.0,0.294,1.0
8871,2003.0,8.3,21.0,0.0,0.0,51.5,12.3,0.0,0.0,0.5
8872,2003.0,12.6,16.3,0.0,0.0,0.0,5.2,0.0,0.0,0.0
8873,2003.0,8.4,10.1,2.5,0.8,12.5,14.7,0.273,0.496,0.802
